Country,Province,Latitude,Longitude,Interface,Animal_ID,Taxa,Species,Common Name,Sampling_Date,Sex,Age,Sample_Type,PCR_Type,PCR_Protocol,PCR_Result
DR Congo,Bandundu,-2.88,18.36,hunted,CD115995,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD115996,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD115996,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD115997,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD115997,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD115998,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD115998,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD115999,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Female,NULL,oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD115999,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Female,NULL,oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116000,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116001,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116001,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116001,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116001,Rodents & Shrews,Lemniscomys striatus,Typical Striped Grass Mouse,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116002,Rodents & Shrews,Pseudomys sp.,Unidentifed Rat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116002,Rodents & Shrews,Pseudomys sp.,Unidentifed Rat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116003,Rodents & Shrews,Pseudomys sp.,Unidentifed Rat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116003,Rodents & Shrews,Pseudomys sp.,Unidentifed Rat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116003,Rodents & Shrews,Pseudomys sp.,Unidentifed Rat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116003,Rodents & Shrews,Pseudomys sp.,Unidentifed Rat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116004,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116004,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116005,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116005,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116006,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116006,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116007,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116007,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116008,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116008,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116009,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116009,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116010,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116010,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116011,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116011,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116012,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116012,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116013,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116013,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116014,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116014,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116015,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116015,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116016,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116016,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116017,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116017,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Female,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116018,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116018,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116019,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116019,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Bandundu,-2.88,18.36,hunted,CD116020,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116020,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116021,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Bandundu,-2.88,18.36,hunted,CD116021,Bats,Micropteropus pusillus,Peter's Dwarf Epauletted Fruit Bat,2/27/14,Male,NULL,rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116088,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116088,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116089,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116089,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116089,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116089,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116090,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116090,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116091,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116091,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116092,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116092,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116093,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116093,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116094,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116094,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116095,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116095,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116096,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116096,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116097,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116097,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116098,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116098,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116099,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116099,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116100,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116100,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116101,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116101,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116102,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116102,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116103,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116103,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116104,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116104,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116105,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116105,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116105,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116105,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116106,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116106,Bats,Epomops franqueti,Franquet's Epauletted Fruit Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116107,Bats,Rhinolophus sp.,Unidentified Insectivorous Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Positive
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116107,Bats,Rhinolophus sp.,Unidentified Insectivorous Bat,3/24/14,Male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Katanga,-11.67,27.45,zoos and sanctuaries,CD116108,Non-human Primates,Pan troglodytes,Chimpanzee,3/24/14,Female,juvenile (dependent on dam),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
